trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,openinterest
2015-01-05,000858.SZ,338.5744,370.8793,337.3198,370.8793,337.163,33.71629999999999,10.0,1673427.64,3804923.2824,0
2015-01-06,000858.SZ,370.8793,376.0544,365.077,372.6043,370.8793,1.7250000000000227,0.4651,1280984.99,3026412.8175,0
2015-01-07,000858.SZ,372.918,384.5226,364.2929,368.2134,372.6043,-4.390900000000045,-1.1784,930954.2,2215338.5038,0
2015-01-08,000858.SZ,369.3111,382.484,363.9792,375.2703,368.2134,7.0569000000000415,1.9165,886984.87,2110107.1699,0
2015-01-09,000858.SZ,371.977,391.2659,371.8202,371.977,375.2703,-3.2933000000000447,-0.8776,972303.66,2367707.5894,0
2015-01-12,000858.SZ,368.3702,369.7816,356.1382,361.3133,371.977,-10.663699999999949,-2.8668,707087.19,1636654.0753,0
2015-01-13,000858.SZ,359.4314,366.6452,356.9223,360.2155,361.3133,-1.0978000000000065,-0.3038,368958.97,850294.0645,0
2015-01-14,000858.SZ,360.3724,363.8224,347.8268,350.1791,360.2155,-10.036400000000015,-2.7862,561031.11,1267417.8607,0
2015-01-15,000858.SZ,350.4927,358.6473,346.4154,358.4905,350.1791,8.311399999999992,2.3735,424338.56,953670.3611,0
2015-01-16,000858.SZ,360.9996,366.9588,358.8042,366.4883,358.4905,7.997799999999984,2.231,476743.05,1103523.3413,0
2015-01-19,000858.SZ,349.7086,360.3724,330.8902,337.9471,366.4883,-28.541200000000003,-7.7878,756779.34,1682074.6611,0
2015-01-20,000858.SZ,341.554,350.9632,339.5153,346.729,337.9471,8.781900000000007,2.5986,527851.48,1163823.5725,0
2015-01-21,000858.SZ,352.3745,358.3337,345.7881,357.0791,346.729,10.350099999999998,2.9851,489563.88,1103695.6333,0
2015-01-22,000858.SZ,358.3337,365.077,354.8837,359.7451,357.0791,2.665999999999997,0.7466,460675.75,1056323.347,0
2015-01-23,000858.SZ,360.0587,361.7837,348.9245,351.4336,359.7451,-8.311499999999967,-2.3104,521083.15,1177290.6536,0
2015-01-26,000858.SZ,351.7473,356.9223,348.2972,355.8246,351.4336,4.390999999999963,1.2495,403984.7,907596.6237,0
2015-01-27,000858.SZ,356.1382,363.1951,353.6291,361.1565,355.8246,5.331900000000019,1.4985,655775.29,1500762.8424,0
2015-01-28,000858.SZ,358.3337,362.5678,355.1973,355.9814,361.1565,-5.175099999999986,-1.4329,365013.79,834904.5688,0
2015-01-29,000858.SZ,352.6882,355.0405,348.1404,348.6109,355.9814,-7.370499999999993,-2.0705,330537.58,738994.4624,0
2015-01-30,000858.SZ,349.7086,354.7268,348.1404,348.1404,348.6109,-0.47050000000001546,-0.135,304848.04,683442.3018,0
2015-02-02,000858.SZ,342.4949,345.004,335.5948,336.5357,348.1404,-11.60469999999998,-3.3333,363009.5,784198.1372,0
2015-02-03,000858.SZ,339.5153,341.2403,334.0266,340.2994,336.5357,3.7636999999999716,1.1184,305806.87,658352.8495,0
2015-02-04,000858.SZ,340.4562,344.6904,337.6335,338.1039,340.2994,-2.1954999999999814,-0.6452,274984.56,597942.788,0
2015-02-05,000858.SZ,342.1812,344.2199,330.8902,331.6743,338.1039,-6.4295999999999935,-1.9017,322855.68,696131.6683,0
2015-02-06,000858.SZ,330.5766,332.6152,316.9332,318.8151,331.6743,-12.859200000000044,-3.8771,427790.56,882436.886,0
2015-02-09,000858.SZ,318.9719,326.6561,318.3446,325.7151,318.8151,6.900000000000034,2.1643,307058.13,635654.4772,0
2015-02-10,000858.SZ,325.7151,337.0062,325.7151,331.6743,325.7151,5.95920000000001,1.8296,278326.77,588688.755,0
2015-02-11,000858.SZ,332.1448,334.3402,329.6356,331.3607,331.6743,-0.3136000000000081,-0.0946,172477.33,365326.4271,0
2015-02-12,000858.SZ,332.6152,339.3585,331.9879,337.6335,331.3607,6.272800000000018,1.893,269649.91,577766.8607,0
2015-02-13,000858.SZ,340.2994,341.554,336.2221,336.8494,337.6335,-0.7841000000000236,-0.2322,329246.57,712611.8566,0
2015-02-16,000858.SZ,337.9471,337.9471,331.6743,335.438,336.8494,-1.4114000000000146,-0.419,288476.55,614730.9553,0
2015-02-17,000858.SZ,336.3789,337.7903,332.3016,333.5561,335.438,-1.8818999999999733,-0.561,299423.2,638878.0023,0
2015-02-25,000858.SZ,333.713,334.6539,323.206,324.931,333.5561,-8.625100000000032,-2.5858,434505.85,907219.7045,0
2015-02-26,000858.SZ,324.4606,333.0857,323.206,332.772,324.931,7.841000000000008,2.4131,293709.05,616116.0262,0
2015-02-27,000858.SZ,334.0266,339.3585,333.3993,335.2812,332.772,2.509200000000021,0.754,471028.33,1009783.0664,0
2015-03-02,000858.SZ,336.3789,336.3789,330.5766,333.0857,335.2812,-2.195500000000038,-0.6548,460759.49,976106.9395,0
2015-03-03,000858.SZ,332.4584,332.4584,325.872,326.6561,333.0857,-6.4295999999999935,-1.9303,384563.14,806020.7583,0
2015-03-04,000858.SZ,328.2243,330.5766,325.872,329.9493,326.6561,3.293200000000013,1.0082,282399.03,591907.1836,0
2015-03-05,000858.SZ,329.4788,330.2629,321.6378,325.0879,329.9493,-4.861400000000003,-1.4734,331191.19,687397.1233,0
2015-03-06,000858.SZ,326.0288,330.2629,324.3038,328.0674,325.0879,2.97950000000003,0.9165,326828.35,683272.0155,0
2015-03-09,000858.SZ,327.1265,333.713,323.9901,333.5561,328.0674,5.488699999999994,1.673,400692.06,839462.4231,0
2015-03-10,000858.SZ,333.8698,336.8494,332.1448,334.1834,333.5561,0.6272999999999911,0.1881,404489.05,862732.4947,0
2015-03-11,000858.SZ,334.0266,338.7312,333.0857,334.0266,334.1834,-0.15680000000003247,-0.0469,364304.28,780151.9238,0
2015-03-12,000858.SZ,336.3789,340.9267,333.0857,340.2994,334.0266,6.272800000000018,1.8779,540556.28,1165160.3973,0
2015-03-13,000858.SZ,341.0835,341.8676,337.163,339.3585,340.2994,-0.9408999999999992,-0.2765,377907.05,818028.7001,0
2015-03-16,000858.SZ,341.3971,347.9836,340.2994,347.8268,339.3585,8.4683,2.4954,510504.87,1124314.5131,0
2015-03-17,000858.SZ,349.5518,358.4905,347.3563,352.5314,347.8268,4.704600000000028,1.3526,734385.27,1653452.5845,0
2015-03-18,000858.SZ,352.6882,358.4905,350.1791,358.1769,352.5314,5.64549999999997,1.6014,612525.27,1389880.9752,0
2015-03-19,000858.SZ,356.7655,356.9223,348.7677,351.5904,358.1769,-6.586500000000001,-1.8389,575195.1,1294801.5059,0
2015-03-20,000858.SZ,352.3745,358.6473,351.4336,354.8837,351.5904,3.293299999999988,0.9367,516933.48,1169876.4879,0
2015-03-23,000858.SZ,356.295,360.3724,355.3541,358.1769,354.8837,3.293200000000013,0.928,648065.49,1477464.2929,0
2015-03-24,000858.SZ,360.686,363.5088,351.2768,356.9223,358.1769,-1.2545999999999822,-0.3503,862353.26,1969214.4301,0
2015-03-25,000858.SZ,356.9223,356.9223,351.4336,352.5314,356.9223,-4.390899999999988,-1.2302,571970.77,1289295.1123,0
2015-03-26,000858.SZ,352.6882,367.2724,351.4336,366.0179,352.5314,13.486499999999978,3.8256,1025305.76,2357791.2174,0
2015-03-27,000858.SZ,366.6452,367.7429,359.9019,362.7247,366.0179,-3.293200000000013,-0.8997,579686.41,1340118.2284,0
2015-03-30,000858.SZ,363.6656,370.4088,361.6269,368.9975,362.7247,6.272800000000018,1.7294,710539.97,1660055.1299,0
2015-03-31,000858.SZ,368.3702,376.368,362.2542,363.5088,368.9975,-5.488699999999994,-1.4875,829189.95,1951956.2098,0
2015-04-01,000858.SZ,362.7247,364.7633,360.686,363.9792,363.5088,0.4703999999999837,0.1294,764227.56,1767887.5776,0
2015-04-02,000858.SZ,364.6065,369.7816,362.0974,366.3315,363.9792,2.352300000000014,0.6463,650735.99,1518019.9391,0
2015-04-03,000858.SZ,363.5088,368.0565,362.8815,367.1156,366.3315,0.7840999999999667,0.214,627566.38,1465018.3025,0
2015-04-07,000858.SZ,368.8406,381.0726,367.7429,379.1908,367.1156,12.075200000000052,3.2892,1025501.83,2447635.1674,0
