trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,openinterest
2015-01-29,600027.SH,4.9949,5.1709,4.9613,5.1122,5.0451,0.06709999999999994,1.33,772054.16,469820.132,0
2015-01-30,600027.SH,5.1541,5.2882,5.1206,5.1709,5.1122,0.058699999999999974,1.1482,1197354.32,745269.557,0
2015-02-02,600027.SH,5.0703,5.0703,4.8691,4.8943,5.1709,-0.2765999999999993,-5.3492,742731.35,438470.198,0
2015-02-03,600027.SH,4.8943,4.9613,4.7686,4.9111,4.8943,0.016799999999999926,0.3433,733291.41,424279.915,0
2015-02-04,600027.SH,4.9111,4.9865,4.8691,4.8859,4.9111,-0.02519999999999989,-0.5131,484185.77,284630.55,0
2015-02-05,600027.SH,4.9697,4.9697,4.6093,4.6764,4.8859,-0.20950000000000024,-4.2878,1101206.68,625076.435,0
2015-02-06,600027.SH,4.6093,4.6093,4.3328,4.3998,4.6764,-0.2766000000000002,-5.9148,851079.55,453162.097,0
2015-02-09,600027.SH,4.3495,4.4753,4.3076,4.4501,4.3998,0.05030000000000001,1.1432,480729.14,252493.105,0
2015-02-10,600027.SH,4.4334,4.5842,4.3998,4.5591,4.4501,0.10899999999999999,2.4494,434898.05,234501.309,0
2015-02-11,600027.SH,4.5674,4.601,4.5339,4.5591,4.5591,0.0,0.0,310341.57,168993.37,0
2015-02-12,600027.SH,4.5674,4.668,4.5255,4.6345,4.5591,0.07540000000000013,1.6538,344061.14,188800.895,0
2015-02-13,600027.SH,4.6513,4.7267,4.6093,4.668,4.6345,0.033500000000000085,0.7228,410478.2,229086.354,0
2015-02-16,600027.SH,4.668,4.7099,4.6177,4.6429,4.668,-0.025100000000000122,-0.5377,287683.52,159353.72,0
2015-02-17,600027.SH,4.6513,4.7015,4.6345,4.6764,4.6429,0.033500000000000085,0.7215,301165.23,167844.15,0
2015-02-25,600027.SH,4.6848,4.8272,4.6429,4.7518,4.6764,0.07540000000000013,1.6124,507406.12,287335.495,0
2015-02-26,600027.SH,4.7434,4.8943,4.7183,4.8943,4.7518,0.14250000000000007,2.9989,626931.08,360972.243,0
2015-02-27,600027.SH,4.9027,4.9781,4.8524,4.8943,4.8943,0.0,0.0,569253.85,333904.383,0
2015-03-02,600027.SH,4.9362,5.0451,4.9027,5.0368,4.8943,0.14250000000000007,2.9116,687096.61,407508.885,0
2015-03-03,600027.SH,5.0368,5.0368,4.844,4.8608,5.0368,-0.17600000000000016,-3.4943,663894.0,389729.753,0
2015-03-04,600027.SH,4.8524,4.8943,4.8272,4.8691,4.8608,0.008300000000000196,0.1708,367230.16,213195.463,0
2015-03-05,600027.SH,4.8608,4.8691,4.5339,4.7183,4.8691,-0.15080000000000027,-3.0971,569568.34,321254.604,0
2015-03-06,600027.SH,4.7183,4.7686,4.6848,4.7351,4.7183,0.016799999999999926,0.3561,321304.5,181495.584,0
2015-03-09,600027.SH,4.6848,4.8272,4.6177,4.8105,4.7351,0.07540000000000013,1.5924,386432.76,218155.394,0
2015-03-10,600027.SH,4.8021,4.8691,4.777,4.8272,4.8105,0.01670000000000016,0.3472,367754.26,212151.055,0
2015-03-11,600027.SH,4.8272,4.9362,4.8105,4.8608,4.8272,0.03359999999999985,0.6961,436202.59,254067.435,0
2015-03-12,600027.SH,4.8859,5.0284,4.8691,5.0284,4.8608,0.1676000000000002,3.448,721587.39,426506.778,0
2015-03-13,600027.SH,5.0284,5.0535,4.9446,5.0032,5.0284,-0.025200000000000777,-0.5012,678235.0,404210.794,0
2015-03-16,600027.SH,5.0116,5.0787,4.9865,5.0535,5.0032,0.05030000000000001,1.0054,843419.4,507109.797,0
2015-03-17,600027.SH,5.0703,5.4223,5.0368,5.2547,5.0535,0.20120000000000005,3.9814,1476394.83,919026.184,0
2015-03-18,600027.SH,5.2798,5.4223,5.2295,5.372,5.2547,0.11730000000000018,2.2323,1067153.45,677873.712,0
2015-03-19,600027.SH,5.3636,5.4809,5.2798,5.439,5.372,0.06700000000000017,1.2472,1309340.13,840570.789,0
2015-03-20,600027.SH,5.4474,5.5396,5.3552,5.4307,5.439,-0.008300000000000196,-0.1526,1052912.9,682075.514,0
2015-03-23,600027.SH,5.5145,5.6905,5.4809,5.6821,5.4307,0.2514000000000003,4.6292,1644138.61,1094921.734,0
2015-03-24,600027.SH,5.7156,5.9335,5.548,5.8078,5.6821,0.12570000000000014,2.2122,1841809.8,1266459.821,0
2015-03-25,600027.SH,5.8162,5.8329,5.5396,5.615,5.8078,-0.19280000000000008,-3.3197,1277559.9,859454.539,0
2015-03-26,600027.SH,5.5731,5.6569,5.4893,5.6066,5.615,-0.008399999999999963,-0.1496,829912.05,553231.747,0
2015-03-27,600027.SH,5.6066,5.6402,5.548,5.5983,5.6066,-0.008300000000000196,-0.148,588851.78,392824.134,0
2015-03-30,600027.SH,5.615,5.8664,5.5983,5.8078,5.5983,0.20950000000000024,3.7422,1138506.59,778463.194,0
2015-03-31,600027.SH,5.8916,5.9503,5.6821,5.6988,5.8078,-0.10899999999999999,-1.8768,1189937.86,824935.623,0
2015-04-01,600027.SH,5.6988,5.8413,5.6653,5.7826,5.6988,0.0838000000000001,1.4705,910211.97,626349.358,0
2015-04-02,600027.SH,5.7826,5.8078,5.6988,5.7743,5.7826,-0.008300000000000196,-0.1435,1016325.72,695672.084,0
2015-04-03,600027.SH,5.724,5.9419,5.6988,5.9335,5.7743,0.15920000000000023,2.757,1347541.81,936775.208,0
2015-04-07,600027.SH,5.9922,6.0089,5.9167,5.9838,5.9335,0.05029999999999912,0.8477,1190733.12,847048.205,0
2015-04-08,600027.SH,5.9922,5.9922,5.8078,5.9,5.9838,-0.08379999999999921,-1.4004,1200193.98,845260.458,0
2015-04-09,600027.SH,5.8245,5.8329,5.5983,5.724,5.9,-0.17600000000000016,-2.9831,1176688.0,803711.144,0
2015-04-10,600027.SH,5.6737,5.8245,5.6737,5.7826,5.724,0.05860000000000021,1.0238,704703.57,485507.499,0
2015-04-13,600027.SH,5.8162,5.9922,5.791,5.9754,5.7826,0.1927999999999992,3.3341,1324512.12,932055.937,0
2015-04-14,600027.SH,6.0089,6.5704,5.9419,6.5704,5.9754,0.5950000000000006,9.9575,2838291.2,2159948.79,0
2015-04-15,600027.SH,6.5788,6.6039,6.1849,6.2603,6.5704,-0.31010000000000026,-4.7197,1733433.62,1322916.158,0
2015-04-16,600027.SH,6.2436,6.4531,6.1262,6.4279,6.2603,0.1676000000000002,2.6772,1210440.41,918915.392,0
2015-04-17,600027.SH,6.4866,6.9056,6.4196,6.7296,6.4279,0.3016999999999994,4.6936,2118564.85,1693174.672,0
2015-04-20,600027.SH,6.6207,7.2073,6.5201,6.8637,6.7296,0.1341000000000001,1.9927,2433593.23,1981093.829,0
2015-04-21,600027.SH,6.7883,6.8973,6.5956,6.8135,6.8637,-0.050199999999999356,-0.7314,1737266.45,1396530.458,0
2015-04-22,600027.SH,6.8889,7.4923,6.8386,7.4923,6.8135,0.6787999999999998,9.9626,3583085.2,3109037.668,0
2015-04-23,600027.SH,7.4923,7.5007,7.2241,7.3582,7.4923,-0.1341000000000001,-1.7898,2637714.66,2316376.391,0
2015-04-24,600027.SH,7.199,7.4671,7.1487,7.2828,7.3582,-0.07540000000000013,-1.0247,1570782.76,1369870.475,0
2015-04-27,600027.SH,7.2995,7.6264,7.1235,7.4504,7.2828,0.1676000000000002,2.3013,2207106.26,1944202.176,0
2015-04-28,600027.SH,7.375,7.4001,6.9978,7.0481,7.4504,-0.4023000000000003,-5.3997,1854616.65,1591616.743,0
2015-04-29,600027.SH,7.1235,7.199,6.914,7.0481,7.0481,0.0,0.0,1011595.95,853276.555,0
2015-04-30,600027.SH,7.0481,7.6096,7.0481,7.3331,7.0481,0.28500000000000014,4.0436,1986100.06,1748955.115,0
2015-05-04,600027.SH,7.3498,8.0706,7.3498,8.0706,7.3331,0.7375000000000007,10.0571,3190697.8,3021154.189,0
2015-05-05,600027.SH,8.4561,8.7159,7.6934,7.7521,8.0706,-0.3185000000000002,-3.9464,4242427.49,4146142.047,0
2015-05-06,600027.SH,7.5845,7.8778,7.2157,7.3498,7.7521,-0.4023000000000003,-5.1896,1996691.74,1784786.123,0
2015-05-07,600027.SH,7.2828,7.2828,6.6458,6.6877,7.3498,-0.6620999999999997,-9.0084,1581911.23,1300037.368,0
2015-05-08,600027.SH,6.7213,6.9392,6.6458,6.9308,6.6877,0.2430999999999992,3.635,1147960.04,933384.595,0
2015-05-11,600027.SH,7.0062,7.1738,6.8721,7.1235,6.9308,0.19270000000000032,2.7803,1257273.42,1062148.164,0
2015-05-12,600027.SH,7.199,7.5845,7.1235,7.5342,7.1235,0.4107000000000003,5.7654,2136497.65,1876023.358,0
2015-05-13,600027.SH,7.509,7.509,7.2073,7.2744,7.5342,-0.25980000000000025,-3.4483,1449502.3,1267463.433,0
2015-05-14,600027.SH,7.1654,7.5258,7.1319,7.3163,7.2744,0.04190000000000005,0.576,1303426.77,1140843.219,0
2015-05-15,600027.SH,7.2325,7.2409,6.9224,7.0062,7.3163,-0.31010000000000026,-4.2385,1147164.84,964629.075,0
2015-05-18,600027.SH,7.1068,7.1068,6.8721,6.8805,7.0062,-0.12570000000000014,-1.7941,846242.23,705357.741,0
2015-05-19,600027.SH,6.8218,7.1152,6.7967,7.1068,6.8805,0.22630000000000017,3.289,879794.22,736818.037,0
2015-05-20,600027.SH,7.1068,7.2241,7.0481,7.1068,7.1068,0.0,0.0,1110903.78,946560.661,0
2015-05-21,600027.SH,7.0816,7.1571,6.9643,7.1487,7.1068,0.04190000000000005,0.5896,942342.42,792932.396,0
2015-05-22,600027.SH,7.1738,7.4252,7.1738,7.3833,7.1487,0.23460000000000036,3.2817,1510214.89,1318605.143,0
2015-05-25,600027.SH,7.3917,7.7102,7.3833,7.7018,7.3833,0.3185000000000002,4.3138,1701863.43,1540952.42,0
2015-05-26,600027.SH,7.7605,7.8443,7.509,7.7521,7.7018,0.05030000000000001,0.6531,1984715.29,1819169.139,0
2015-05-27,600027.SH,7.794,8.0706,7.6012,8.037,7.7521,0.2849000000000004,3.6751,2185205.43,2038686.432,0
2015-05-28,600027.SH,7.9951,8.213,7.2576,7.2828,8.037,-0.7542000000000009,-9.3841,2370494.83,2217423.572,0
2015-05-29,600027.SH,7.2157,7.4252,6.7799,7.1235,7.2828,-0.1593,-2.1873,1348414.96,1149510.173,0
2015-06-01,600027.SH,7.1403,7.8108,7.1319,7.7688,7.1235,0.6452999999999998,9.0587,1914043.95,1727510.146,0
2015-06-02,600027.SH,7.794,7.8359,7.5761,7.7856,7.7688,0.016799999999999926,0.2162,1620725.54,1493426.341,0
2015-06-03,600027.SH,7.7856,7.794,7.4169,7.5845,7.7856,-0.2010999999999994,-2.583,1253263.02,1134047.899,0
2015-06-04,600027.SH,7.5593,7.6012,6.914,7.5761,7.5845,-0.008399999999999963,-0.1108,1185899.0,1044367.039,0
2015-06-05,600027.SH,7.618,7.9365,7.5677,7.861,7.5761,0.2848999999999995,3.7605,2226660.08,2063584.385,0
2015-06-08,600027.SH,7.9448,8.213,7.861,8.2046,7.861,0.34359999999999946,4.3709,2492810.64,2392371.375,0
2015-06-09,600027.SH,8.2801,8.4644,7.97,8.3723,8.2046,0.16769999999999996,2.044,2423549.95,2388618.834,0
2015-06-10,600027.SH,8.1795,8.2884,8.0538,8.1208,8.3723,-0.25150000000000006,-3.004,1531638.46,1496372.708,0
2015-06-11,600027.SH,8.0538,8.1208,7.9029,8.0035,8.1208,-0.1172999999999984,-1.4444,1141426.75,1087313.315,0
2015-06-12,600027.SH,8.0203,8.565,8.0203,8.3974,8.0035,0.3938999999999986,4.9216,1975613.91,1945473.289,0
2015-06-15,600027.SH,8.3974,8.8164,8.2801,8.5231,8.3974,0.12570000000000014,1.4969,2292049.79,2348324.266,0
2015-06-16,600027.SH,8.4477,8.4477,7.8778,8.0203,8.5231,-0.5027999999999988,-5.8993,1574110.23,1532569.407,0
2015-06-17,600027.SH,8.0203,8.8248,7.8778,8.8248,8.0203,0.8044999999999991,10.0308,2131250.95,2138668.249,0
2015-06-18,600027.SH,8.984,9.2187,8.6237,8.6823,8.8248,-0.14250000000000007,-1.6148,2896736.81,3095311.703,0
2015-06-19,600027.SH,8.3968,8.5172,7.8289,7.872,8.6807,-0.8087,-9.3161,1462610.19,1398187.99,0
2015-06-23,600027.SH,7.8806,8.1903,7.1837,8.1645,7.872,0.2925000000000004,3.7157,1734775.21,1570774.703,0
2015-06-24,600027.SH,8.3021,8.9818,8.2161,8.9818,8.1645,0.8172999999999995,10.0104,3777390.47,3877020.153,0
2015-06-25,600027.SH,9.0334,9.8765,8.9043,9.6184,8.9818,0.6365999999999996,7.0877,6346991.16,7056100.919,0
2015-06-26,600027.SH,9.0334,9.7647,8.6548,8.8699,9.6184,-0.7484999999999999,-7.782,4545863.98,4871793.719,0
2015-06-29,600027.SH,9.4636,9.7561,8.9302,9.7561,8.8699,0.8862000000000005,9.9911,5929842.88,6577136.506,0
2015-06-30,600027.SH,9.713,10.0314,8.7839,9.5668,9.7561,-0.18929999999999936,-1.9403,5615961.2,6067911.003,0
2015-07-01,600027.SH,9.1452,9.627,8.6118,8.6118,9.5668,-0.9550000000000001,-9.9824,3485254.6,3714994.752,0
2015-07-02,600027.SH,8.1731,8.3021,7.7515,7.7515,8.6118,-0.8603000000000005,-9.9898,2091124.57,1916487.823,0
2015-07-03,600027.SH,6.9772,7.4934,6.9772,6.9772,7.7515,-0.7743000000000002,-9.989,1979989.86,1631910.822,0
2015-07-06,600027.SH,7.6655,7.6741,6.2804,6.4868,6.9772,-0.49040000000000017,-7.0286,3260441.53,2579727.255,0
2015-07-07,600027.SH,6.3664,6.4352,5.8416,6.1427,6.4868,-0.3441000000000001,-5.3046,3296225.85,2318043.374,0
2015-07-08,600027.SH,5.5491,5.7814,5.5319,5.5319,6.1427,-0.6107999999999993,-9.9435,1793239.37,1160017.256,0
2015-07-09,600027.SH,5.1619,6.0825,5.0759,6.0825,5.5319,0.5505999999999993,9.9532,2445741.15,1639656.786,0
2015-07-10,600027.SH,6.3234,6.6933,6.1599,6.6933,6.0825,0.6108000000000002,10.0419,1838890.04,1411037.518,0
2015-07-13,600027.SH,7.0202,7.3644,6.8568,7.3644,6.6933,0.6711,10.0264,2640858.77,2199392.283,0
2015-07-14,600027.SH,7.1923,7.7601,6.9686,7.0202,7.3644,-0.34419999999999984,-4.6738,2675211.82,2265359.936,0
2015-07-15,600027.SH,6.7965,6.8826,6.3148,6.375,7.0202,-0.6452,-9.1906,1857250.11,1408837.028,0
2015-07-16,600027.SH,6.375,6.8482,6.0911,6.6675,6.375,0.2925000000000004,4.5882,1233125.67,944482.84,0
2015-07-17,600027.SH,6.7105,7.1321,6.6675,7.0374,6.6675,0.36989999999999945,5.5478,1297866.68,1049351.789,0
2015-07-20,600027.SH,7.0374,7.3127,6.8224,7.0546,7.0374,0.017199999999999882,0.2444,1367394.02,1125408.902,0
2015-07-21,600027.SH,6.8826,7.2783,6.7965,7.1063,7.0546,0.0517000000000003,0.7329,1317718.52,1088172.758,0
2015-07-22,600027.SH,7.0546,7.7257,6.8138,7.459,7.1063,0.35269999999999957,4.9632,2237641.85,1889853.167,0
2015-07-23,600027.SH,7.3988,7.7859,7.3213,7.6483,7.459,0.18930000000000025,2.5379,2446122.67,2149183.968,0
2015-07-24,600027.SH,7.6999,8.0268,7.3127,7.4676,7.6483,-0.18069999999999986,-2.3626,2331983.62,2100926.872,0
2015-07-27,600027.SH,7.2267,7.6225,6.7191,6.7191,7.4676,-0.7484999999999999,-10.0233,1782873.75,1491585.71,0
2015-07-28,600027.SH,6.3664,7.046,6.0911,6.9686,6.7191,0.24950000000000028,3.7133,1882136.98,1446655.235,0
2015-07-29,600027.SH,7.0288,7.4848,6.8224,7.4418,6.9686,0.4731999999999994,6.7905,1728596.0,1421854.193,0
2015-07-30,600027.SH,7.3988,7.4676,6.9084,6.9944,7.4418,-0.4474,-6.012,1550824.51,1314672.769,0
2015-07-31,600027.SH,6.8482,7.046,6.6761,6.96,6.9944,-0.034399999999999764,-0.4918,1090493.53,873471.315,0
2015-08-03,600027.SH,6.8138,7.2955,6.7965,7.2783,6.96,0.3182999999999998,4.5733,1102094.74,895216.956,0
2015-08-04,600027.SH,7.2009,7.5708,7.0632,7.4848,7.2783,0.20650000000000013,2.8372,1314842.75,1128171.098,0
2015-08-05,600027.SH,7.3988,7.4762,7.1407,7.1751,7.4848,-0.3097000000000003,-4.1377,954203.6,810965.903,0
2015-08-06,600027.SH,7.046,7.2181,6.9514,7.0374,7.1751,-0.1376999999999997,-1.9191,463495.87,381796.566,0
2015-08-07,600027.SH,7.1665,7.3041,7.1235,7.2095,7.0374,0.17210000000000036,2.4455,655767.09,550074.261,0
2015-08-10,600027.SH,7.373,7.9064,7.2955,7.7171,7.2095,0.5076,7.0407,1652977.14,1466398.983,0
2015-08-11,600027.SH,7.7257,7.9408,7.5708,7.6827,7.7171,-0.03440000000000065,-0.4458,1617367.01,1459653.688,0
2015-08-12,600027.SH,7.5966,7.8892,7.5192,7.7429,7.6827,0.06020000000000003,0.7836,1218744.76,1097627.829,0
2015-08-13,600027.SH,7.6999,8.087,7.6139,8.0268,7.7429,0.28390000000000004,3.6666,1622456.3,1479754.522,0
2015-08-14,600027.SH,8.1301,8.1559,7.8806,7.9064,8.0268,-0.12040000000000006,-1.5,1314855.68,1222217.301,0
2015-08-17,600027.SH,7.9408,8.3365,7.9064,8.1559,7.9064,0.24950000000000117,3.1557,1478135.6,1395821.491,0
2015-08-18,600027.SH,8.1645,8.1817,7.3386,7.3386,8.1559,-0.8173000000000012,-10.021,1600171.26,1436558.644,0
2015-08-19,600027.SH,6.9256,7.459,6.7191,7.3644,7.3386,0.025800000000000267,0.3516,1213765.49,1003826.971,0
2015-08-20,600027.SH,7.2439,7.3644,6.8912,6.9342,7.3644,-0.43020000000000014,-5.8416,810462.7,668979.896,0
2015-08-21,600027.SH,6.8568,7.0977,6.5901,6.7535,6.9342,-0.18069999999999986,-2.6059,877380.05,700365.841,0
2015-08-24,600027.SH,6.4524,6.6073,6.0825,6.0825,6.7535,-0.6710000000000003,-9.9356,1016365.89,726611.286,0
2015-08-25,600027.SH,5.5147,5.7814,5.4717,5.4717,6.0825,-0.6107999999999993,-10.0419,1200406.77,771275.955,0
2015-08-26,600027.SH,5.5319,5.919,5.2566,5.4544,5.4717,-0.017300000000000537,-0.3162,974527.51,633519.936,0
2015-08-27,600027.SH,5.6609,5.8674,5.4889,5.8588,5.4544,0.40439999999999987,7.4142,816412.4,541091.001,0
2015-08-28,600027.SH,5.9362,6.289,5.8846,6.2115,5.8588,0.35270000000000046,6.02,961145.35,683560.179,0
2015-08-31,600027.SH,6.2115,6.3836,5.9448,6.332,6.2115,0.12049999999999983,1.94,773348.37,551495.553,0
2015-09-01,600027.SH,6.1943,6.6933,5.962,6.5212,6.332,0.18920000000000048,2.988,1300697.07,966892.754,0
2015-09-02,600027.SH,6.2373,6.9256,6.1169,6.7363,6.5212,0.21509999999999962,3.2985,1474585.67,1135774.194,0
2015-09-07,600027.SH,6.7277,6.9428,6.2201,6.2459,6.7363,-0.49040000000000017,-7.28,834525.75,640550.321,0
2015-09-08,600027.SH,6.2029,6.8568,6.1255,6.7363,6.2459,0.49040000000000017,7.8516,444780.75,330608.677,0
2015-09-09,600027.SH,6.6245,6.8482,6.5987,6.7449,6.7363,0.008600000000000385,0.1277,636147.14,498942.281,0
2015-09-10,600027.SH,6.7105,6.7105,6.3406,6.375,6.7449,-0.36990000000000034,-5.4841,735082.34,557426.495,0
2015-09-11,600027.SH,6.375,6.4266,6.2373,6.3148,6.375,-0.06020000000000003,-0.9443,282141.72,207733.169,0
2015-09-14,600027.SH,6.4352,6.4524,5.9018,6.2718,6.3148,-0.04300000000000015,-0.6809,578560.26,416681.455,0
2015-09-15,600027.SH,6.1083,6.2115,5.9362,6.0223,6.2718,-0.2494999999999994,-3.9781,335412.98,235595.167,0
2015-09-16,600027.SH,6.0481,6.5212,5.8502,6.4352,6.0223,0.4128999999999996,6.8562,494999.6,358106.196,0
2015-09-17,600027.SH,6.3664,6.5815,6.1599,6.1857,6.4352,-0.24950000000000028,-3.8771,500312.35,372917.843,0
2015-09-18,600027.SH,6.2115,6.2718,6.0653,6.1427,6.1857,-0.04300000000000015,-0.6952,273560.45,195715.068,0
2015-09-21,600027.SH,6.0825,6.2631,6.0223,6.2459,6.1427,0.10320000000000018,1.68,227948.74,163868.056,0
2015-09-22,600027.SH,6.2804,6.289,6.1943,6.2373,6.2459,-0.008599999999999497,-0.1377,260123.77,188889.276,0
2015-09-23,600027.SH,6.1599,6.3922,6.1169,6.1771,6.2373,-0.06020000000000003,-0.9652,320330.98,233200.425,0
2015-09-24,600027.SH,6.1857,6.3234,6.1599,6.2287,6.1771,0.051599999999999646,0.8353,225609.37,163270.892,0
2015-09-25,600027.SH,6.2115,6.2718,5.9964,6.0481,6.2287,-0.1806000000000001,-2.8995,241640.04,171436.026,0
2015-09-28,600027.SH,6.0567,6.0739,5.9448,6.0309,6.0481,-0.017199999999999882,-0.2844,136405.43,95232.707,0
2015-09-29,600027.SH,5.9706,6.0395,5.9104,5.919,6.0309,-0.11190000000000033,-1.8554,142242.19,98791.025,0
2015-09-30,600027.SH,5.9534,6.0137,5.8932,5.9276,5.919,0.008600000000000385,0.1453,101994.88,70389.897,0
2015-10-08,600027.SH,6.1083,6.1513,6.0481,6.1169,5.9276,0.18930000000000025,3.1935,213036.4,151284.602,0
2015-10-09,600027.SH,6.1341,6.1771,6.0825,6.1341,6.1169,0.017199999999999882,0.2812,213913.28,152379.644,0
2015-10-12,600027.SH,6.1513,6.4094,6.1427,6.3578,6.1341,0.2237,3.6468,418826.51,306581.629,0
2015-10-13,600027.SH,6.3148,6.332,6.2201,6.289,6.3578,-0.06880000000000042,-1.0821,308620.79,225182.432,0
2015-10-14,600027.SH,6.289,6.3148,6.1169,6.1513,6.289,-0.1376999999999997,-2.1895,281489.1,203243.956,0
2015-10-15,600027.SH,6.1169,6.3148,6.1169,6.289,6.1513,0.1376999999999997,2.2386,360321.83,261808.264,0
2015-10-16,600027.SH,6.332,6.3664,6.2459,6.3492,6.289,0.06020000000000003,0.9572,440396.86,323452.961,0
2015-10-19,600027.SH,6.375,6.375,6.2718,6.2976,6.3492,-0.051599999999999646,-0.8127,408195.45,299479.56,0
2015-10-20,600027.SH,6.289,6.3664,6.2804,6.3664,6.2976,0.06879999999999953,1.0925,420392.63,308986.067,0
2015-10-21,600027.SH,6.3836,6.4524,6.0309,6.0825,6.3664,-0.28390000000000004,-4.4593,635406.06,466514.401,0
2015-10-22,600027.SH,6.0739,6.1599,5.9878,6.1427,6.0825,0.06020000000000003,0.9897,431551.97,305139.796,0
2015-10-23,600027.SH,6.1685,6.1857,6.0481,6.1599,6.1427,0.01720000000000077,0.28,478468.43,340276.348,0
2015-10-26,600027.SH,6.2373,6.332,6.1169,6.2201,6.1599,0.06020000000000003,0.9773,471106.68,340656.836,0
2015-10-27,600027.SH,6.1599,6.1685,5.9792,6.1427,6.2201,-0.0774000000000008,-1.2444,338852.85,239605.235,0
2015-10-28,600027.SH,6.1857,6.1857,6.0825,6.1083,6.1427,-0.034399999999999764,-0.56,372396.59,265850.774,0
2015-10-29,600027.SH,6.0997,6.1341,6.0395,6.0739,6.1083,-0.034399999999999764,-0.5632,496932.93,351292.011,0
2015-10-30,600027.SH,6.0653,6.0825,5.9878,6.0481,6.0739,-0.025800000000000267,-0.4248,303478.65,212683.747,0
2015-11-02,600027.SH,6.0051,6.0481,5.9448,5.9706,6.0481,-0.07749999999999968,-1.2814,263813.2,183842.972,0
2015-11-03,600027.SH,5.962,6.0825,5.9534,6.0395,5.9706,0.06890000000000018,1.154,270130.04,188897.917,0
2015-11-04,600027.SH,6.0481,6.2459,6.0309,6.2459,6.0395,0.20639999999999947,3.4175,612269.7,439037.767,0
2015-11-05,600027.SH,6.2631,6.5815,6.2115,6.3836,6.2459,0.1377000000000006,2.2046,1099727.29,818063.807,0
2015-11-06,600027.SH,6.3578,6.418,6.3062,6.4008,6.3836,0.017199999999999882,0.2694,717899.69,530956.232,0
2015-11-09,600027.SH,6.375,6.7277,6.332,6.5987,6.4008,0.19789999999999974,3.0918,981433.86,745731.21,0
2015-11-10,600027.SH,6.5385,6.5643,6.418,6.4782,6.5987,-0.12049999999999983,-1.8261,564633.58,425757.404,0
2015-11-11,600027.SH,6.4868,6.5385,6.418,6.504,6.4782,0.02579999999999938,0.3983,353915.41,266259.653,0
2015-11-12,600027.SH,6.504,6.5126,6.3578,6.375,6.504,-0.12899999999999956,-1.9834,393938.83,293232.334,0
2015-11-13,600027.SH,6.3492,6.5385,6.3492,6.375,6.375,0.0,0.0,632844.75,474627.354,0
2015-11-16,600027.SH,6.2804,6.332,6.2201,6.3234,6.375,-0.051599999999999646,-0.8094,335140.28,243977.913,0
2015-11-17,600027.SH,6.3492,6.4524,6.289,6.3062,6.3234,-0.01720000000000077,-0.272,360160.69,267115.905,0
2015-11-18,600027.SH,6.3234,6.3664,6.2718,6.3062,6.3062,0.0,0.0,233633.73,171776.019,0
2015-11-19,600027.SH,6.3062,6.3578,6.289,6.3492,6.3062,0.04300000000000015,0.6819,209673.01,154036.526,0
