trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,openinterest
2015-01-05,600036.SH,12.0213,12.3915,11.7963,12.1084,12.0431,0.0652999999999988,0.5422,5001871.28,8302084.428,0
2015-01-06,600036.SH,11.9051,12.4859,11.8253,11.9197,12.1084,-0.18869999999999898,-1.5584,4268772.34,7100974.463,0
2015-01-07,600036.SH,11.76,12.0213,11.5712,11.7309,11.9197,-0.18880000000000052,-1.5839,2961696.04,4806397.453,0
2015-01-08,600036.SH,11.7963,11.8616,11.2736,11.3026,11.7309,-0.4283000000000001,-3.651,2929211.1,4621824.801,0
2015-01-09,600036.SH,11.2954,12.0213,11.1502,11.4043,11.3026,0.10169999999999924,0.8998,4613634.97,7356771.842,0
2015-01-12,600036.SH,11.397,11.5422,11.034,11.3244,11.4043,-0.07989999999999853,-0.7006,2870027.87,4465049.959,0
2015-01-13,600036.SH,11.2663,11.4551,11.1429,11.201,11.3244,-0.12340000000000018,-1.0897,1702516.1,2646920.635,0
2015-01-14,600036.SH,11.3026,11.5422,11.2518,11.4043,11.201,0.2032999999999987,1.815,2271408.65,3573843.577,0
2015-01-15,600036.SH,11.4043,11.7527,11.3244,11.7454,11.4043,0.34110000000000085,2.991,2646841.68,4216830.599,0
2015-01-16,600036.SH,11.8108,11.9777,11.6656,11.789,11.7454,0.04359999999999964,0.3712,3125507.22,5096707.054,0
2015-01-19,600036.SH,10.613,11.1792,10.613,10.6203,11.789,-1.1686999999999994,-9.9135,4990406.02,7432124.883,0
2015-01-20,600036.SH,10.7074,10.8743,10.4097,10.6275,10.6203,0.007199999999999207,0.0678,3044808.93,4468888.256,0
2015-01-21,600036.SH,10.7437,11.23,10.5912,11.1066,10.6275,0.47910000000000075,4.5081,3470440.52,5208895.152,0
2015-01-22,600036.SH,11.1066,11.1139,10.8598,10.9832,11.1066,-0.12340000000000018,-1.1111,2156662.87,3267085.618,0
2015-01-23,600036.SH,11.0558,11.2518,10.9687,11.0123,10.9832,0.02909999999999968,0.265,2494226.6,3814173.081,0
2015-01-26,600036.SH,11.0268,11.0631,10.7945,10.9106,11.0123,-0.10169999999999924,-0.9235,1780964.42,2671404.494,0
2015-01-27,600036.SH,10.9252,10.9614,10.4896,10.6783,10.9106,-0.2323000000000004,-2.1291,2569419.22,3785792.881,0
2015-01-28,600036.SH,10.5985,10.7727,10.4606,10.5477,10.6783,-0.13059999999999938,-1.223,1741448.15,2541837.336,0
2015-01-29,600036.SH,10.388,10.4751,10.2718,10.4315,10.5477,-0.11620000000000097,-1.1017,1775306.85,2541569.62,0
2015-01-30,600036.SH,10.4751,10.613,10.3081,10.4097,10.4315,-0.02179999999999893,-0.209,1818087.21,2625624.647,0
2015-02-02,600036.SH,10.1484,10.3807,10.0613,10.2283,10.4097,-0.1814,-1.7426,1557868.28,2200454.412,0
2015-02-03,600036.SH,10.417,10.5985,10.3081,10.5767,10.2283,0.3483999999999998,3.4062,1748843.21,2516020.347,0
2015-02-04,600036.SH,10.5985,10.6856,10.3662,10.3807,10.5767,-0.1960000000000015,-1.8531,1296214.66,1886445.069,0
2015-02-05,600036.SH,10.8889,10.9252,10.3807,10.3952,10.3807,0.014500000000001734,0.1397,3370617.02,4973382.058,0
2015-02-06,600036.SH,10.3662,10.584,10.2718,10.3444,10.3952,-0.05080000000000062,-0.4887,1638355.9,2356073.404,0
2015-02-09,600036.SH,10.3444,10.5549,10.1629,10.4606,10.3444,0.11619999999999919,1.1233,1719246.98,2454553.655,0
2015-02-10,600036.SH,10.5041,10.7074,10.4025,10.642,10.4606,0.1814,1.7341,1535259.79,2238448.213,0
