trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,openinterest
2015-03-24,600027.SH,6.82,7.08,6.62,6.93,6.78,0.15,2.21,1841809.8,1266459.821,0
2015-03-25,600027.SH,6.94,6.96,6.61,6.7,6.93,-0.23,-3.32,1277559.9,859454.539,0
2015-03-26,600027.SH,6.65,6.75,6.55,6.69,6.7,-0.01,-0.15,829912.05,553231.747,0
2015-03-27,600027.SH,6.69,6.73,6.62,6.68,6.69,-0.01,-0.15,588851.78,392824.134,0
2015-03-30,600027.SH,6.7,7.0,6.68,6.93,6.68,0.25,3.74,1138506.59,778463.194,0
2015-03-31,600027.SH,7.03,7.1,6.78,6.8,6.93,-0.13,-1.88,1189937.86,824935.623,0
2015-04-01,600027.SH,6.8,6.97,6.76,6.9,6.8,0.1,1.47,910211.97,626349.358,0
2015-04-02,600027.SH,6.9,6.93,6.8,6.89,6.9,-0.01,-0.14,1016325.72,695672.084,0
2015-04-03,600027.SH,6.83,7.09,6.8,7.08,6.89,0.19,2.76,1347541.81,936775.208,0
2015-04-07,600027.SH,7.15,7.17,7.06,7.14,7.08,0.06,0.85,1190733.12,847048.205,0
2015-04-08,600027.SH,7.15,7.15,6.93,7.04,7.14,-0.1,-1.4,1200193.98,845260.458,0
2015-04-09,600027.SH,6.95,6.96,6.68,6.83,7.04,-0.21,-2.98,1176688.0,803711.144,0
2015-04-10,600027.SH,6.77,6.95,6.77,6.9,6.83,0.07,1.02,704703.57,485507.499,0
2015-04-13,600027.SH,6.94,7.15,6.91,7.13,6.9,0.23,3.33,1324512.12,932055.937,0
2015-04-14,600027.SH,7.17,7.84,7.09,7.84,7.13,0.71,9.96,2838291.2,2159948.79,0
2015-04-15,600027.SH,7.85,7.88,7.38,7.47,7.84,-0.37,-4.72,1733433.62,1322916.158,0
2015-04-16,600027.SH,7.45,7.7,7.31,7.67,7.47,0.2,2.68,1210440.41,918915.392,0
2015-04-17,600027.SH,7.74,8.24,7.66,8.03,7.67,0.36,4.69,2118564.85,1693174.672,0
2015-04-20,600027.SH,7.9,8.6,7.78,8.19,8.03,0.16,1.99,2433593.23,1981093.829,0
2015-04-21,600027.SH,8.1,8.23,7.87,8.13,8.19,-0.06,-0.73,1737266.45,1396530.458,0
2015-04-22,600027.SH,8.22,8.94,8.16,8.94,8.13,0.81,9.96,3583085.2,3109037.668,0
2015-04-23,600027.SH,8.94,8.95,8.62,8.78,8.94,-0.16,-1.79,2637714.66,2316376.391,0
2015-04-24,600027.SH,8.59,8.91,8.53,8.69,8.78,-0.09,-1.03,1570782.76,1369870.475,0
2015-04-27,600027.SH,8.71,9.1,8.5,8.89,8.69,0.2,2.3,2207106.26,1944202.176,0
2015-04-28,600027.SH,8.8,8.83,8.35,8.41,8.89,-0.48,-5.4,1854616.65,1591616.743,0
2015-04-29,600027.SH,8.5,8.59,8.25,8.41,8.41,0.0,0.0,1011595.95,853276.555,0
2015-04-30,600027.SH,8.41,9.08,8.41,8.75,8.41,0.34,4.04,1986100.06,1748955.115,0
2015-05-04,600027.SH,8.77,9.63,8.77,9.63,8.75,0.88,10.06,3190697.8,3021154.189,0
2015-05-05,600027.SH,10.09,10.4,9.18,9.25,9.63,-0.38,-3.95,4242427.49,4146142.047,0
2015-05-06,600027.SH,9.05,9.4,8.61,8.77,9.25,-0.48,-5.19,1996691.74,1784786.123,0
2015-05-07,600027.SH,8.69,8.69,7.93,7.98,8.77,-0.79,-9.01,1581911.23,1300037.368,0
2015-05-08,600027.SH,8.02,8.28,7.93,8.27,7.98,0.29,3.63,1147960.04,933384.595,0
2015-05-11,600027.SH,8.36,8.56,8.2,8.5,8.27,0.23,2.78,1257273.42,1062148.164,0
2015-05-12,600027.SH,8.59,9.05,8.5,8.99,8.5,0.49,5.76,2136497.65,1876023.358,0
2015-05-13,600027.SH,8.96,8.96,8.6,8.68,8.99,-0.31,-3.45,1449502.3,1267463.433,0
2015-05-14,600027.SH,8.55,8.98,8.51,8.73,8.68,0.05,0.58,1303426.77,1140843.219,0
2015-05-15,600027.SH,8.63,8.64,8.26,8.36,8.73,-0.37,-4.24,1147164.84,964629.075,0
2015-05-18,600027.SH,8.48,8.48,8.2,8.21,8.36,-0.15,-1.79,846242.23,705357.741,0
2015-05-19,600027.SH,8.14,8.49,8.11,8.48,8.21,0.27,3.29,879794.22,736818.037,0
2015-05-20,600027.SH,8.48,8.62,8.41,8.48,8.48,0.0,0.0,1110903.78,946560.661,0
2015-05-21,600027.SH,8.45,8.54,8.31,8.53,8.48,0.05,0.59,942342.42,792932.396,0
2015-05-22,600027.SH,8.56,8.86,8.56,8.81,8.53,0.28,3.28,1510214.89,1318605.143,0
2015-05-25,600027.SH,8.82,9.2,8.81,9.19,8.81,0.38,4.31,1701863.43,1540952.42,0
2015-05-26,600027.SH,9.26,9.36,8.96,9.25,9.19,0.06,0.65,1984715.29,1819169.139,0
2015-05-27,600027.SH,9.3,9.63,9.07,9.59,9.25,0.34,3.68,2185205.43,2038686.432,0
2015-05-28,600027.SH,9.54,9.8,8.66,8.69,9.59,-0.9,-9.38,2370494.83,2217423.572,0
2015-05-29,600027.SH,8.61,8.86,8.09,8.5,8.69,-0.19,-2.19,1348414.96,1149510.173,0
2015-06-01,600027.SH,8.52,9.32,8.51,9.27,8.5,0.77,9.06,1914043.95,1727510.146,0
2015-06-02,600027.SH,9.3,9.35,9.04,9.29,9.27,0.02,0.22,1620725.54,1493426.341,0
2015-06-03,600027.SH,9.29,9.3,8.85,9.05,9.29,-0.24,-2.58,1253263.02,1134047.899,0
2015-06-04,600027.SH,9.02,9.07,8.25,9.04,9.05,-0.01,-0.11,1185899.0,1044367.039,0
2015-06-05,600027.SH,9.09,9.47,9.03,9.38,9.04,0.34,3.76,2226660.08,2063584.385,0
2015-06-08,600027.SH,9.48,9.8,9.38,9.79,9.38,0.41,4.37,2492810.64,2392371.375,0
2015-06-09,600027.SH,9.88,10.1,9.51,9.99,9.79,0.2,2.04,2423549.95,2388618.834,0
2015-06-10,600027.SH,9.76,9.89,9.61,9.69,9.99,-0.3,-3.0,1531638.46,1496372.708,0
2015-06-11,600027.SH,9.61,9.69,9.43,9.55,9.69,-0.14,-1.44,1141426.75,1087313.315,0
2015-06-12,600027.SH,9.57,10.22,9.57,10.02,9.55,0.47,4.92,1975613.91,1945473.289,0
2015-06-15,600027.SH,10.02,10.52,9.88,10.17,10.02,0.15,1.5,2292049.79,2348324.266,0
2015-06-16,600027.SH,10.08,10.08,9.4,9.57,10.17,-0.6,-5.9,1574110.23,1532569.407,0
2015-06-17,600027.SH,9.57,10.53,9.4,10.53,9.57,0.96,10.03,2131250.95,2138668.249,0
2015-06-18,600027.SH,10.72,11.0,10.29,10.36,10.53,-0.17,-1.61,2896736.81,3095311.703,0
2015-06-19,600027.SH,9.76,9.9,9.1,9.15,10.09,-0.94,-9.32,1462610.19,1398187.99,0
2015-06-23,600027.SH,9.16,9.52,8.35,9.49,9.15,0.34,3.72,1734775.21,1570774.703,0
2015-06-24,600027.SH,9.65,10.44,9.55,10.44,9.49,0.95,10.01,3777390.47,3877020.153,0
2015-06-25,600027.SH,10.5,11.48,10.35,11.18,10.44,0.74,7.09,6346991.16,7056100.919,0
2015-06-26,600027.SH,10.5,11.35,10.06,10.31,11.18,-0.87,-7.78,4545863.98,4871793.719,0
2015-06-29,600027.SH,11.0,11.34,10.38,11.34,10.31,1.03,9.99,5929842.88,6577136.506,0
2015-06-30,600027.SH,11.29,11.66,10.21,11.12,11.34,-0.22,-1.94,5615961.2,6067911.003,0
2015-07-01,600027.SH,10.63,11.19,10.01,10.01,11.12,-1.11,-9.98,3485254.6,3714994.752,0
2015-07-02,600027.SH,9.5,9.65,9.01,9.01,10.01,-1.0,-9.99,2091124.57,1916487.823,0
2015-07-03,600027.SH,8.11,8.71,8.11,8.11,9.01,-0.9,-9.99,1979989.86,1631910.822,0
2015-07-06,600027.SH,8.91,8.92,7.3,7.54,8.11,-0.57,-7.03,3260441.53,2579727.255,0
2015-07-07,600027.SH,7.4,7.48,6.79,7.14,7.54,-0.4,-5.31,3296225.85,2318043.374,0
2015-07-08,600027.SH,6.45,6.72,6.43,6.43,7.14,-0.71,-9.94,1793239.37,1160017.256,0
2015-07-09,600027.SH,6.0,7.07,5.9,7.07,6.43,0.64,9.95,2445741.15,1639656.786,0
2015-07-10,600027.SH,7.35,7.78,7.16,7.78,7.07,0.71,10.04,1838890.04,1411037.518,0
2015-07-13,600027.SH,8.16,8.56,7.97,8.56,7.78,0.78,10.03,2640858.77,2199392.283,0
2015-07-14,600027.SH,8.36,9.02,8.1,8.16,8.56,-0.4,-4.67,2675211.82,2265359.936,0
2015-07-15,600027.SH,7.9,8.0,7.34,7.41,8.16,-0.75,-9.19,1857250.11,1408837.028,0
2015-07-16,600027.SH,7.41,7.96,7.08,7.75,7.41,0.34,4.59,1233125.67,944482.84,0
2015-07-17,600027.SH,7.8,8.29,7.75,8.18,7.75,0.43,5.55,1297866.68,1049351.789,0
2015-07-20,600027.SH,8.18,8.5,7.93,8.2,8.18,0.02,0.24,1367394.02,1125408.902,0
2015-07-21,600027.SH,8.0,8.46,7.9,8.26,8.2,0.06,0.73,1317718.52,1088172.758,0
2015-07-22,600027.SH,8.2,8.98,7.92,8.67,8.26,0.41,4.96,2237641.85,1889853.167,0
2015-07-23,600027.SH,8.6,9.05,8.51,8.89,8.67,0.22,2.54,2446122.67,2149183.968,0
2015-07-24,600027.SH,8.95,9.33,8.5,8.68,8.89,-0.21,-2.36,2331983.62,2100926.872,0
2015-07-27,600027.SH,8.4,8.86,7.81,7.81,8.68,-0.87,-10.02,1782873.75,1491585.71,0
2015-07-28,600027.SH,7.4,8.19,7.08,8.1,7.81,0.29,3.71,1882136.98,1446655.235,0
2015-07-29,600027.SH,8.17,8.7,7.93,8.65,8.1,0.55,6.79,1728596.0,1421854.193,0
2015-07-30,600027.SH,8.6,8.68,8.03,8.13,8.65,-0.52,-6.01,1550824.51,1314672.769,0
2015-07-31,600027.SH,7.96,8.19,7.76,8.09,8.13,-0.04,-0.49,1090493.53,873471.315,0
2015-08-03,600027.SH,7.92,8.48,7.9,8.46,8.09,0.37,4.57,1102094.74,895216.956,0
2015-08-04,600027.SH,8.37,8.8,8.21,8.7,8.46,0.24,2.84,1314842.75,1128171.098,0
2015-08-05,600027.SH,8.6,8.69,8.3,8.34,8.7,-0.36,-4.14,954203.6,810965.903,0
2015-08-06,600027.SH,8.19,8.39,8.08,8.18,8.34,-0.16,-1.92,463495.87,381796.566,0
2015-08-07,600027.SH,8.33,8.49,8.28,8.38,8.18,0.2,2.45,655767.09,550074.261,0
2015-08-10,600027.SH,8.57,9.19,8.48,8.97,8.38,0.59,7.04,1652977.14,1466398.983,0
2015-08-11,600027.SH,8.98,9.23,8.8,8.93,8.97,-0.04,-0.45,1617367.01,1459653.688,0
2015-08-12,600027.SH,8.83,9.17,8.74,9.0,8.93,0.07,0.78,1218744.76,1097627.829,0
2015-08-13,600027.SH,8.95,9.4,8.85,9.33,9.0,0.33,3.67,1622456.3,1479754.522,0
2015-08-14,600027.SH,9.45,9.48,9.16,9.19,9.33,-0.14,-1.5,1314855.68,1222217.301,0
2015-08-17,600027.SH,9.23,9.69,9.19,9.48,9.19,0.29,3.16,1478135.6,1395821.491,0
2015-08-18,600027.SH,9.49,9.51,8.53,8.53,9.48,-0.95,-10.02,1600171.26,1436558.644,0
2015-08-19,600027.SH,8.05,8.67,7.81,8.56,8.53,0.03,0.35,1213765.49,1003826.971,0
2015-08-20,600027.SH,8.42,8.56,8.01,8.06,8.56,-0.5,-5.84,810462.7,668979.896,0
2015-08-21,600027.SH,7.97,8.25,7.66,7.85,8.06,-0.21,-2.61,877380.05,700365.841,0
2015-08-24,600027.SH,7.5,7.68,7.07,7.07,7.85,-0.78,-9.94,1016365.89,726611.286,0
2015-08-25,600027.SH,6.41,6.72,6.36,6.36,7.07,-0.71,-10.04,1200406.77,771275.955,0
2015-08-26,600027.SH,6.43,6.88,6.11,6.34,6.36,-0.02,-0.31,974527.51,633519.936,0
2015-08-27,600027.SH,6.58,6.82,6.38,6.81,6.34,0.47,7.41,816412.4,541091.001,0
2015-08-28,600027.SH,6.9,7.31,6.84,7.22,6.81,0.41,6.02,961145.35,683560.179,0
2015-08-31,600027.SH,7.22,7.42,6.91,7.36,7.22,0.14,1.94,773348.37,551495.553,0
2015-09-01,600027.SH,7.2,7.78,6.93,7.58,7.36,0.22,2.99,1300697.07,966892.754,0
2015-09-02,600027.SH,7.25,8.05,7.11,7.83,7.58,0.25,3.3,1474585.67,1135774.194,0
2015-09-07,600027.SH,7.82,8.07,7.23,7.26,7.83,-0.57,-7.28,834525.75,640550.321,0
2015-09-08,600027.SH,7.21,7.97,7.12,7.83,7.26,0.57,7.85,444780.75,330608.677,0
2015-09-09,600027.SH,7.7,7.96,7.67,7.84,7.83,0.01,0.13,636147.14,498942.281,0
2015-09-10,600027.SH,7.8,7.8,7.37,7.41,7.84,-0.43,-5.48,735082.34,557426.495,0
2015-09-11,600027.SH,7.41,7.47,7.25,7.34,7.41,-0.07,-0.94,282141.72,207733.169,0
2015-09-14,600027.SH,7.48,7.5,6.86,7.29,7.34,-0.05,-0.68,578560.26,416681.455,0
2015-09-15,600027.SH,7.1,7.22,6.9,7.0,7.29,-0.29,-3.98,335412.98,235595.167,0
2015-09-16,600027.SH,7.03,7.58,6.8,7.48,7.0,0.48,6.86,494999.6,358106.196,0
2015-09-17,600027.SH,7.4,7.65,7.16,7.19,7.48,-0.29,-3.88,500312.35,372917.843,0
2015-09-18,600027.SH,7.22,7.29,7.05,7.14,7.19,-0.05,-0.7,273560.45,195715.068,0
2015-09-21,600027.SH,7.07,7.28,7.0,7.26,7.14,0.12,1.68,227948.74,163868.056,0
2015-09-22,600027.SH,7.3,7.31,7.2,7.25,7.26,-0.01,-0.14,260123.77,188889.276,0
2015-09-23,600027.SH,7.16,7.43,7.11,7.18,7.25,-0.07,-0.97,320330.98,233200.425,0
2015-09-24,600027.SH,7.19,7.35,7.16,7.24,7.18,0.06,0.84,225609.37,163270.892,0
2015-09-25,600027.SH,7.22,7.29,6.97,7.03,7.24,-0.21,-2.9,241640.04,171436.026,0
2015-09-28,600027.SH,7.04,7.06,6.91,7.01,7.03,-0.02,-0.28,136405.43,95232.707,0
2015-09-29,600027.SH,6.94,7.02,6.87,6.88,7.01,-0.13,-1.85,142242.19,98791.025,0
2015-09-30,600027.SH,6.92,6.99,6.85,6.89,6.88,0.01,0.15,101994.88,70389.897,0
2015-10-08,600027.SH,7.1,7.15,7.03,7.11,6.89,0.22,3.19,213036.4,151284.602,0
2015-10-09,600027.SH,7.13,7.18,7.07,7.13,7.11,0.02,0.28,213913.28,152379.644,0
2015-10-12,600027.SH,7.15,7.45,7.14,7.39,7.13,0.26,3.65,418826.51,306581.629,0
2015-10-13,600027.SH,7.34,7.36,7.23,7.31,7.39,-0.08,-1.08,308620.79,225182.432,0
2015-10-14,600027.SH,7.31,7.34,7.11,7.15,7.31,-0.16,-2.19,281489.1,203243.956,0
2015-10-15,600027.SH,7.11,7.34,7.11,7.31,7.15,0.16,2.24,360321.83,261808.264,0
2015-10-16,600027.SH,7.36,7.4,7.26,7.38,7.31,0.07,0.96,440396.86,323452.961,0
2015-10-19,600027.SH,7.41,7.41,7.29,7.32,7.38,-0.06,-0.81,408195.45,299479.56,0
2015-10-20,600027.SH,7.31,7.4,7.3,7.4,7.32,0.08,1.09,420392.63,308986.067,0
2015-10-21,600027.SH,7.42,7.5,7.01,7.07,7.4,-0.33,-4.46,635406.06,466514.401,0
2015-10-22,600027.SH,7.06,7.16,6.96,7.14,7.07,0.07,0.99,431551.97,305139.796,0
2015-10-23,600027.SH,7.17,7.19,7.03,7.16,7.14,0.02,0.28,478468.43,340276.348,0
2015-10-26,600027.SH,7.25,7.36,7.11,7.23,7.16,0.07,0.98,471106.68,340656.836,0
2015-10-27,600027.SH,7.16,7.17,6.95,7.14,7.23,-0.09,-1.24,338852.85,239605.235,0
2015-10-28,600027.SH,7.19,7.19,7.07,7.1,7.14,-0.04,-0.56,372396.59,265850.774,0
2015-10-29,600027.SH,7.09,7.13,7.02,7.06,7.1,-0.04,-0.56,496932.93,351292.011,0
2015-10-30,600027.SH,7.05,7.07,6.96,7.03,7.06,-0.03,-0.42,303478.65,212683.747,0
2015-11-02,600027.SH,6.98,7.03,6.91,6.94,7.03,-0.09,-1.28,263813.2,183842.972,0
2015-11-03,600027.SH,6.93,7.07,6.92,7.02,6.94,0.08,1.15,270130.04,188897.917,0
2015-11-04,600027.SH,7.03,7.26,7.01,7.26,7.02,0.24,3.42,612269.7,439037.767,0
2015-11-05,600027.SH,7.28,7.65,7.22,7.42,7.26,0.16,2.2,1099727.29,818063.807,0
2015-11-06,600027.SH,7.39,7.46,7.33,7.44,7.42,0.02,0.27,717899.69,530956.232,0
2015-11-09,600027.SH,7.41,7.82,7.36,7.67,7.44,0.23,3.09,981433.86,745731.21,0
2015-11-10,600027.SH,7.6,7.63,7.46,7.53,7.67,-0.14,-1.83,564633.58,425757.404,0
2015-11-11,600027.SH,7.54,7.6,7.46,7.56,7.53,0.03,0.4,353915.41,266259.653,0
2015-11-12,600027.SH,7.56,7.57,7.39,7.41,7.56,-0.15,-1.98,393938.83,293232.334,0
2015-11-13,600027.SH,7.38,7.6,7.38,7.41,7.41,0.0,0.0,632844.75,474627.354,0
2015-11-16,600027.SH,7.3,7.36,7.23,7.35,7.41,-0.06,-0.81,335140.28,243977.913,0
2015-11-17,600027.SH,7.38,7.5,7.31,7.33,7.35,-0.02,-0.27,360160.69,267115.905,0
2015-11-18,600027.SH,7.35,7.4,7.29,7.33,7.33,0.0,0.0,233633.73,171776.019,0
2015-11-19,600027.SH,7.33,7.39,7.31,7.38,7.33,0.05,0.68,209673.01,154036.526,0
2015-11-20,600027.SH,7.38,7.39,7.29,7.36,7.38,-0.02,-0.27,316753.33,232397.033,0
2015-11-23,600027.SH,7.35,7.36,7.23,7.25,7.36,-0.11,-1.49,269741.42,197157.99,0
2015-11-24,600027.SH,7.25,7.25,7.1,7.18,7.25,-0.07,-0.97,352163.07,251783.416,0
2015-11-25,600027.SH,7.19,7.22,7.13,7.22,7.18,0.04,0.56,205098.16,147152.473,0
2015-11-26,600027.SH,7.23,7.25,7.15,7.17,7.22,-0.05,-0.69,254999.4,183590.035,0
2015-11-27,600027.SH,7.14,7.15,6.73,6.78,7.17,-0.39,-5.44,437185.01,305037.645,0
2015-11-30,600027.SH,6.81,6.94,6.69,6.79,6.78,0.01,0.15,381953.68,260442.483,0
2015-12-01,600027.SH,6.8,6.85,6.69,6.84,6.79,0.05,0.74,297868.05,201943.984,0
2015-12-02,600027.SH,6.83,7.1,6.77,7.09,6.84,0.25,3.66,393676.55,274176.397,0
2015-12-03,600027.SH,7.09,7.13,7.03,7.09,7.09,0.0,0.0,257664.13,182592.08,0
2015-12-04,600027.SH,7.04,7.05,6.9,6.92,7.09,-0.17,-2.4,279956.64,195046.402,0
2015-12-07,600027.SH,6.89,7.01,6.88,6.94,6.92,0.02,0.29,177200.84,122936.393,0
2015-12-08,600027.SH,6.93,6.93,6.76,6.78,6.94,-0.16,-2.31,192099.77,131012.965,0
2015-12-09,600027.SH,6.75,6.81,6.73,6.77,6.78,-0.01,-0.15,155088.43,104922.71,0
2015-12-10,600027.SH,6.77,6.82,6.73,6.74,6.77,-0.03,-0.44,142120.94,96312.04,0
2015-12-11,600027.SH,6.75,6.79,6.63,6.7,6.74,-0.04,-0.59,173137.12,115658.17,0
2015-12-14,600027.SH,6.67,7.01,6.64,6.98,6.7,0.28,4.18,348308.98,239740.734,0
2015-12-15,600027.SH,6.92,7.04,6.83,6.92,6.98,-0.06,-0.86,288795.58,200339.166,0
2015-12-16,600027.SH,6.91,6.96,6.82,6.84,6.92,-0.08,-1.16,211672.72,145861.972,0
2015-12-17,600027.SH,6.87,6.95,6.87,6.9,6.84,0.06,0.88,261771.96,180920.462,0
2015-12-18,600027.SH,6.91,6.99,6.89,6.93,6.9,0.03,0.43,243719.28,168937.105,0
2015-12-21,600027.SH,6.91,7.13,6.89,7.08,6.93,0.15,2.16,429453.16,302661.752,0
2015-12-22,600027.SH,7.08,7.12,7.0,7.05,7.08,-0.03,-0.42,268746.05,189566.173,0
2015-12-23,600027.SH,7.05,7.11,7.03,7.05,7.05,0.0,0.0,356710.97,252071.344,0
2015-12-24,600027.SH,6.99,7.01,6.86,6.91,7.05,-0.14,-1.99,278593.7,193031.167,0
2015-12-25,600027.SH,6.93,7.03,6.93,6.99,6.91,0.08,1.16,163934.43,114576.467,0
2015-12-28,600027.SH,7.01,7.06,6.88,6.88,6.99,-0.11,-1.57,227581.2,158688.323,0
2015-12-29,600027.SH,6.86,6.92,6.8,6.88,6.88,0.0,0.0,143665.16,98571.338,0
2015-12-30,600027.SH,6.89,6.89,6.78,6.85,6.88,-0.03,-0.44,204080.45,139410.245,0
2015-12-31,600027.SH,6.82,6.88,6.79,6.8,6.85,-0.05,-0.73,123851.58,84590.503,0
2016-01-04,600027.SH,6.8,6.82,6.35,6.37,6.8,-0.43,-6.32,228164.15,150822.972,0
2016-01-05,600027.SH,6.23,6.5,6.18,6.38,6.37,0.01,0.16,255797.24,162848.401,0
2016-01-06,600027.SH,6.39,6.56,6.39,6.56,6.38,0.18,2.82,236178.67,153380.83,0
2016-01-07,600027.SH,6.5,6.5,6.05,6.09,6.56,-0.47,-7.16,62140.0,38966.268,0
2016-01-08,600027.SH,6.34,6.35,6.08,6.27,6.09,0.18,2.96,386989.27,241232.863,0
2016-01-11,600027.SH,6.2,6.3,5.93,5.96,6.27,-0.31,-4.94,355119.88,217151.618,0
2016-01-12,600027.SH,5.98,6.02,5.86,5.9,5.96,-0.06,-1.01,315300.47,187071.685,0
2016-01-13,600027.SH,5.94,5.97,5.76,5.78,5.9,-0.12,-2.03,220129.01,129587.442,0
2016-01-14,600027.SH,5.68,5.84,5.6,5.83,5.78,0.05,0.87,193833.47,110918.358,0
2016-01-15,600027.SH,5.8,5.8,5.47,5.48,5.83,-0.35,-6.0,227344.4,127979.921,0
