trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,openinterest
2015-01-05,000858.SZ,19.2854,21.1255,19.2139,21.1255,19.205,1.9205000000000005,10.0,1673427.64,3804923.2824,0
2015-01-06,000858.SZ,21.1255,21.4203,20.795,21.2238,21.1255,0.09830000000000183,0.4653,1280984.99,3026412.8175,0
2015-01-07,000858.SZ,21.2416,21.9026,20.7503,20.9736,21.2238,-0.25019999999999953,-1.1789,930954.2,2215338.5038,0
2015-01-08,000858.SZ,21.0362,21.7865,20.7325,21.3756,20.9736,0.40199999999999747,1.9167,886984.87,2110107.1699,0
2015-01-09,000858.SZ,21.188,22.2867,21.1791,21.188,21.3756,-0.18759999999999977,-0.8776,972303.66,2367707.5894,0
2015-01-12,000858.SZ,20.9826,21.063,20.2858,20.5806,21.188,-0.6073999999999984,-2.8667,707087.19,1636654.0753,0
2015-01-13,000858.SZ,20.4734,20.8843,20.3305,20.5181,20.5806,-0.0625,-0.3037,368958.97,850294.0645,0
2015-01-14,000858.SZ,20.527,20.7235,19.8124,19.9464,20.5181,-0.5716999999999999,-2.7863,561031.11,1267417.8607,0
2015-01-15,000858.SZ,19.9643,20.4288,19.732,20.4198,19.9464,0.47339999999999804,2.3734,424338.56,953670.3611,0
2015-01-16,000858.SZ,20.5628,20.9022,20.4377,20.8754,20.4198,0.45560000000000045,2.2312,476743.05,1103523.3413,0
2015-01-19,000858.SZ,19.9196,20.527,18.8477,19.2497,20.8754,-1.6256999999999984,-7.7876,756779.34,1682074.6611,0
2015-01-20,000858.SZ,19.4551,19.9911,19.339,19.7499,19.2497,0.5001999999999995,2.5985,527851.48,1163823.5725,0
2015-01-21,000858.SZ,20.0715,20.4109,19.6963,20.3394,19.7499,0.589500000000001,2.9848,489563.88,1103695.6333,0
2015-01-22,000858.SZ,20.4109,20.795,20.2144,20.4913,20.3394,0.1518999999999977,0.7468,460675.75,1056323.347,0
2015-01-23,000858.SZ,20.5092,20.6074,19.8749,20.0179,20.4913,-0.47339999999999804,-2.3102,521083.15,1177290.6536,0
2015-01-26,000858.SZ,20.0357,20.3305,19.8392,20.268,20.0179,0.25009999999999977,1.2494,403984.7,907596.6237,0
2015-01-27,000858.SZ,20.2858,20.6878,20.1429,20.5717,20.268,0.3036999999999992,1.4984,655775.29,1500762.8424,0
2015-01-28,000858.SZ,20.4109,20.6521,20.2322,20.2769,20.5717,-0.2947999999999986,-1.433,365013.79,834904.5688,0
2015-01-29,000858.SZ,20.0893,20.2233,19.8303,19.8571,20.2769,-0.41980000000000217,-2.0703,330537.58,738994.4624,0
2015-01-30,000858.SZ,19.9196,20.2054,19.8303,19.8303,19.8571,-0.026799999999997937,-0.135,304848.04,683442.3018,0
2015-02-02,000858.SZ,19.5087,19.6516,19.1157,19.1693,19.8303,-0.6610000000000014,-3.3333,363009.5,784198.1372,0
2015-02-03,000858.SZ,19.339,19.4372,19.0263,19.3837,19.1693,0.21440000000000126,1.1185,305806.87,658352.8495,0
2015-02-04,000858.SZ,19.3926,19.6338,19.2318,19.2586,19.3837,-0.12509999999999977,-0.6454,274984.56,597942.788,0
2015-02-05,000858.SZ,19.4908,19.607,18.8477,18.8924,19.2586,-0.36620000000000275,-1.9015,322855.68,696131.6683,0
2015-02-06,000858.SZ,18.8298,18.946,18.0527,18.1599,18.8924,-0.7324999999999982,-3.8772,427790.56,882436.886,0
2015-02-09,000858.SZ,18.1688,18.6065,18.1331,18.5529,18.1599,0.3930000000000007,2.1641,307058.13,635654.4772,0
2015-02-10,000858.SZ,18.5529,19.1961,18.5529,18.8924,18.5529,0.33949999999999747,1.8299,278326.77,588688.755,0
2015-02-11,000858.SZ,18.9192,19.0442,18.7762,18.8745,18.8924,-0.017899999999997362,-0.0947,172477.33,365326.4271,0
2015-02-12,000858.SZ,18.946,19.3301,18.9102,19.2318,18.8745,0.3572999999999986,1.893,269649.91,577766.8607,0
2015-02-13,000858.SZ,19.3837,19.4551,19.1514,19.1871,19.2318,-0.04469999999999885,-0.2324,329246.57,712611.8566,0
2015-02-16,000858.SZ,19.2497,19.2497,18.8924,19.1067,19.1871,-0.08040000000000092,-0.419,288476.55,614730.9553,0
2015-02-17,000858.SZ,19.1603,19.2407,18.9281,18.9996,19.1067,-0.10709999999999908,-0.5605,299423.2,638878.0023,0
2015-02-25,000858.SZ,19.0085,19.0621,18.41,18.5083,18.9996,-0.4913000000000025,-2.5858,434505.85,907219.7045,0
2015-02-26,000858.SZ,18.4815,18.9728,18.41,18.9549,18.5083,0.4466000000000001,2.413,293709.05,616116.0262,0
2015-02-27,000858.SZ,19.0263,19.3301,18.9906,19.0978,18.9549,0.14290000000000092,0.7539,471028.33,1009783.0664,0
2015-03-02,000858.SZ,19.1603,19.1603,18.8298,18.9728,19.0978,-0.125,-0.6545,460759.49,976106.9395,0
2015-03-03,000858.SZ,18.937,18.937,18.5619,18.6065,18.9728,-0.36629999999999896,-1.9307,384563.14,806020.7583,0
2015-03-04,000858.SZ,18.6958,18.8298,18.5619,18.7941,18.6065,0.18759999999999977,1.0082,282399.03,591907.1836,0
2015-03-05,000858.SZ,18.7673,18.812,18.3207,18.5172,18.7941,-0.27690000000000126,-1.4733,331191.19,687397.1233,0
2015-03-06,000858.SZ,18.5708,18.812,18.4725,18.6869,18.5172,0.1697000000000024,0.9164,326828.35,683272.0155,0
2015-03-09,000858.SZ,18.6333,19.0085,18.4547,18.9996,18.6869,0.31269999999999953,1.6734,400692.06,839462.4231,0
2015-03-10,000858.SZ,19.0174,19.1871,18.9192,19.0353,18.9996,0.03569999999999851,0.1879,404489.05,862732.4947,0
2015-03-11,000858.SZ,19.0263,19.2943,18.9728,19.0263,19.0353,-0.009000000000000341,-0.0473,364304.28,780151.9238,0
2015-03-12,000858.SZ,19.1603,19.4194,18.9728,19.3837,19.0263,0.35740000000000194,1.8785,540556.28,1165160.3973,0
2015-03-13,000858.SZ,19.4283,19.473,19.205,19.3301,19.3837,-0.053599999999999426,-0.2765,377907.05,818028.7001,0
2015-03-16,000858.SZ,19.4462,19.8213,19.3837,19.8124,19.3301,0.4822999999999986,2.4951,510504.87,1124314.5131,0
2015-03-17,000858.SZ,19.9107,20.4198,19.7856,20.0804,19.8124,0.2680000000000007,1.3527,734385.27,1653452.5845,0
